InputSize,Algorithm,Type,ThreadCount,TimeGenData,TimeSort,TimeVerify,TimeTotal,IsSorted
1000000,quick,mta,3,5.73772,94.7257,0.268337,100.732,1
1000000,quick,mta,3,5.61283,98.2244,0.238496,104.076,1
1000000,quick,mta,3,5.40682,95.4002,0.2523,101.059,1
1000000,quick,mta,3,5.82844,95.5798,0.243895,101.652,1
1000000,quick,mta,3,5.60334,96.5212,0.245508,102.37,1
1000000,quick,mta,3,5.42887,98.2167,0.274388,103.92,1
1000000,quick,mta,3,6.19397,98.1518,0.253271,104.599,1
1000000,quick,mta,3,5.72373,94.8375,0.253692,100.815,1
1000000,quick,mta,3,5.72594,96.3267,0.248493,102.301,1
1000000,quick,mta,3,5.40099,97.4339,0.242452,103.077,1
1000000,quick,mta,3,5.49779,112.62,0.225934,118.344,1
1000000,quick,mta,3,5.38218,100.993,0.386574,106.762,1
1000000,quick,mta,3,5.82554,97.4738,0.242453,103.542,1
1000000,quick,mta,3,5.64483,96.2632,0.249265,102.157,1
1000000,quick,mta,3,5.59015,95.7734,0.242373,101.606,1
1000000,quick,mta,3,5.70679,100.228,0.724392,106.659,1
1000000,quick,mta,3,6.80385,116.542,0.261255,123.607,1
1000000,quick,mta,3,6.40861,110.638,0.247191,117.294,1
1000000,quick,mta,3,5.56244,96.8302,0.24661,102.639,1
1000000,quick,mta,3,5.57744,104.383,0.262498,110.223,1
1000000,quick,mta,3,6.31136,103.686,0.245148,110.242,1
1000000,quick,mta,3,5.52313,100.796,0.261806,106.581,1
1000000,quick,mta,3,6.35205,98.6072,0.250197,105.209,1
1000000,quick,mta,3,5.28309,93.9071,0.236673,99.4269,1
1000000,quick,mta,3,5.47682,94.7475,0.247211,100.472,1
1000000,quick,mta,3,5.28813,94.7442,0.236693,100.269,1
1000000,quick,mta,3,5.37964,94.342,0.254094,99.9758,1
1000000,quick,mta,3,5.59933,98.4504,0.550671,104.6,1
1000000,quick,mta,3,5.50285,109.177,0.376537,115.056,1
1000000,quick,mta,3,6.56222,111.688,0.239969,118.491,1
1000000,quick,mta,3,5.57904,95.7335,0.244136,101.557,1
1000000,quick,mta,3,5.55164,98.2381,0.241823,104.032,1
1000000,quick,mta,3,5.63601,95.3011,0.260705,101.198,1
1000000,quick,mta,3,5.68627,94.6952,0.242473,100.624,1
1000000,quick,mta,3,5.48405,95.611,0.230552,101.326,1
1000000,quick,mta,3,5.5437,95.249,0.247833,101.04,1
1000000,quick,mta,3,5.63713,94.8745,0.25186,100.763,1
1000000,quick,mta,3,5.63389,95.9809,0.245088,101.86,1
1000000,quick,mta,3,5.5912,95.5529,0.239329,101.383,1
1000000,quick,mta,3,8.03824,98.6621,0.24013,106.94,1
1000000,quick,mta,3,5.60353,95.1954,0.262419,101.061,1
1000000,quick,mta,3,5.59647,95.4708,0.243406,101.311,1
1000000,quick,mta,3,5.39966,95.9198,0.246882,101.566,1
1000000,quick,mta,3,5.61812,94.2293,0.230493,100.078,1
1000000,quick,mta,3,5.35736,94.9196,0.231805,100.509,1
1000000,quick,mta,4,5.3385,92.935,0.231335,98.5049,1
1000000,quick,mta,4,5.84989,94.3674,0.240841,100.458,1
1000000,quick,mta,4,5.62854,93.2251,0.317105,99.1707,1
1000000,quick,mta,4,5.50369,99.1875,0.366141,105.057,1
1000000,quick,mta,4,5.66098,105.326,0.260385,111.248,1
1000000,quick,mta,4,6.48987,94.0222,0.23422,100.746,1
1000000,quick,mta,4,5.5747,92.4279,0.237115,98.2397,1
1000000,quick,mta,4,5.54982,94.4437,0.246582,100.24,1
1000000,quick,mta,4,5.42893,92.5721,0.24564,98.2467,1
1000000,quick,mta,4,5.75181,93.9376,0.239048,99.9285,1
1000000,quick,mta,4,5.3925,92.8484,0.240641,98.4815,1
1000000,quick,mta,4,5.39187,97.7446,0.251009,103.387,1
1000000,quick,mta,4,5.5922,91.8974,0.239759,97.7294,1
1000000,quick,mta,4,5.69538,92.5393,0.236605,98.4713,1
1000000,quick,mta,4,5.60274,93.2608,0.243767,99.1073,1
1000000,quick,mta,4,5.64608,94.0024,0.241564,99.8901,1
1000000,quick,mta,4,5.70056,93.1198,0.239259,99.0596,1
1000000,quick,mta,4,5.61109,91.93,0.244608,97.7857,1
1000000,quick,mta,4,5.38359,92.0813,0.244388,97.7093,1
1000000,quick,mta,4,5.52257,91.624,0.239179,97.3857,1
1000000,quick,mta,4,5.34146,90.3814,0.241052,95.9639,1
1000000,quick,mta,4,5.593,93.8466,0.243627,99.6833,1
1000000,quick,mta,4,5.40719,92.1259,0.246763,97.7799,1
1000000,quick,mta,4,5.74418,92.7241,0.241764,98.71,1
1000000,quick,mta,4,5.63271,93.2646,0.243056,99.1404,1
1000000,quick,mta,4,5.49746,91.4316,0.241213,97.1702,1
1000000,quick,mta,4,5.64568,93.0998,0.234541,98.98,1
1000000,quick,mta,4,5.51217,90.7817,0.25091,96.5448,1
1000000,quick,mta,4,5.60136,92.7986,0.254527,98.6545,1
1000000,quick,mta,4,5.68533,92.3608,0.248285,98.2944,1
1000000,quick,mta,4,5.62169,93.1221,0.260637,99.0044,1
1000000,quick,mta,4,5.50209,93.5385,0.247564,99.2881,1
1000000,quick,mta,4,5.41598,98.0585,0.253995,103.728,1
1000000,quick,mta,4,5.95889,93.3246,0.24458,99.5281,1
1000000,quick,mta,4,5.58174,92.4789,0.247945,98.3085,1
1000000,quick,mta,4,5.64184,95.2114,0.244198,101.097,1
1000000,quick,mta,4,5.58845,92.2535,0.238889,98.0808,1
1000000,quick,mta,4,5.39053,91.8403,0.24545,97.4762,1
1000000,quick,mta,4,5.64273,92.5108,0.255718,98.4092,1
1000000,quick,mta,4,5.61707,94.4215,0.243157,100.282,1
1000000,quick,mta,4,5.44753,91.976,0.243277,97.6668,1
1000000,quick,mta,4,5.37923,94.3595,0.255358,99.9941,1
1000000,quick,mta,4,5.48154,94.9574,0.244188,100.683,1
1000000,quick,mta,4,5.73587,91.4723,0.240402,97.4486,1
1000000,quick,mta,4,5.3334,92.0586,0.242486,97.6345,1
1000000,quick,mta,4,5.70513,93.6344,0.244379,99.5839,1
1000000,quick,mta,4,5.8358,92.3104,0.245531,98.3917,1
1000000,quick,mta,4,5.47258,91.7301,0.255058,97.4578,1
1000000,quick,mta,4,5.53561,92.1413,0.246603,97.9235,1
1000000,quick,mta,4,5.57995,93.1497,0.263282,98.9929,1
1000000,quick,mta,4,5.56894,92.834,0.237858,98.6408,1
1000000,quick,mta,4,5.40984,94.5128,0.244769,100.167,1
1000000,quick,mta,4,5.51242,93.3436,0.247365,99.1034,1
1000000,quick,mta,4,5.90789,94.1979,0.246564,100.352,1
1000000,quick,mta,4,5.78368,94.3326,0.232949,100.349,1
1000000,quick,mta,4,5.92624,93.7466,0.240953,99.9138,1
1000000,quick,mta,4,5.43109,97.1848,0.258515,102.874,1
1000000,quick,mta,4,5.95773,93.1598,0.241244,99.3588,1
1000000,quick,mta,4,5.65028,92.984,0.25015,98.8844,1
1000000,quick,mta,4,5.57216,92.9034,0.241153,98.7167,1
1000000,quick,mta,4,5.58429,92.9134,0.241524,98.7392,1
1000000,quick,mta,4,6.07355,92.0294,0.247595,98.3505,1
1000000,quick,mta,4,7.9876,96.8497,0.241705,105.079,1
1000000,quick,mta,4,5.38039,92.5088,0.244971,98.1342,1
1000000,quick,mta,4,5.34774,90.55,0.245272,96.143,1
1000000,quick,mta,4,5.56555,95.0889,0.243108,100.898,1
1000000,quick,mta,4,5.43774,92.5693,0.242907,98.25,1
1000000,quick,mta,4,5.48316,93.5025,0.241344,99.227,1
1000000,quick,mta,4,5.41722,93.1964,0.243628,98.8572,1
1000000,quick,mta,4,5.59085,93.7251,0.26166,99.5776,1
1000000,quick,mta,4,5.6458,98.5231,0.248377,104.417,1
1000000,quick,mta,4,5.807,92.5255,0.246804,98.5793,1
1000000,quick,mta,4,5.43563,93.2383,0.239181,98.9131,1
1000000,quick,mta,4,5.73487,94.6373,0.238059,100.61,1
1000000,quick,mta,4,5.56001,93.3527,0.242748,99.1554,1
1000000,quick,mta,4,5.39895,92.241,0.237608,97.8775,1
1000000,quick,mta,4,5.57099,92.3448,0.241606,98.1573,1
1000000,quick,mta,4,5.61598,94.0668,0.241124,99.9239,1
1000000,quick,mta,4,5.42681,93.9384,0.246314,99.6115,1
1000000,quick,mta,4,5.5677,93.3204,0.240072,99.1282,1
1000000,quick,mta,4,5.5254,92.8123,0.23818,98.5758,1
1000000,quick,mta,4,5.73857,94.9404,0.251333,100.93,1
1000000,quick,mta,4,5.72315,96.4568,0.239131,102.419,1
1000000,quick,mta,4,5.47945,92.5683,0.246635,98.2944,1
1000000,quick,mta,4,5.70784,93.0876,0.233752,99.0292,1
1000000,quick,mta,4,5.5995,92.9507,0.257113,98.8074,1
1000000,quick,mta,4,5.6842,93.9099,0.246975,99.8411,1
1000000,quick,mta,4,5.57491,91.7963,0.246965,97.6181,1
1000000,quick,mta,4,5.38898,92.158,0.236196,97.7832,1
1000000,quick,mta,4,5.52964,91.7146,0.242878,97.4871,1
1000000,quick,mta,4,5.65183,93.3546,0.244902,99.2513,1
1000000,quick,mta,4,5.50144,95.7385,0.261931,101.502,1
1000000,quick,mta,4,5.6429,93.4257,0.243089,99.3117,1
1000000,quick,mta,4,5.7107,93.2991,0.243569,99.2534,1
1000000,quick,mta,4,5.57669,94.0886,0.242187,99.9075,1
1000000,quick,mta,4,5.5066,92.7057,0.234283,98.4466,1
1000000,quick,mta,4,5.59426,93.3245,0.244811,99.1636,1
1000000,quick,mta,4,5.58563,93.8279,0.257323,99.6708,1
1000000,quick,mta,4,5.52567,92.5737,0.240054,98.3394,1
1000000,quick,mta,4,5.48731,92.9226,0.243569,98.6535,1
1000000,quick,mta,5,5.74753,93.2332,0.236216,99.2169,1
1000000,quick,mta,5,5.53056,91.1499,0.242869,96.9234,1
1000000,quick,mta,5,5.506,92.0363,0.236397,97.7787,1
1000000,quick,mta,5,5.35368,94.0374,0.239062,99.6302,1
1000000,quick,mta,5,5.62573,92.0718,0.247206,97.9448,1
1000000,quick,mta,5,5.54889,90.5239,0.235685,96.3085,1
1000000,quick,mta,5,5.39961,92.043,0.236367,97.679,1
1000000,quick,mta,5,5.46066,91.9043,0.235195,97.6002,1
1000000,quick,mta,5,5.57324,91.5838,0.239472,97.3966,1
1000000,quick,mta,5,5.48184,90.6075,0.236166,96.3255,1
1000000,quick,mta,5,5.61617,92.6763,0.232761,98.5252,1
1000000,quick,mta,5,5.62099,91.9326,0.245713,97.7993,1
1000000,quick,mta,5,5.37631,91.0533,0.238561,96.6681,1
1000000,quick,mta,5,5.41122,91.8874,0.239873,97.5385,1
1000000,quick,mta,5,5.56352,91.9577,0.24376,97.765,1
1000000,quick,mta,5,5.6497,91.887,0.239714,97.7764,1
1000000,quick,mta,5,5.39721,91.6663,0.236618,97.3002,1
1000000,quick,mta,5,5.37091,91.9217,0.238482,97.5311,1
1000000,quick,mta,5,5.79847,91.8034,0.244431,97.8463,1
1000000,quick,mta,5,5.51469,91.8772,0.236889,97.6288,1
1000000,quick,mta,5,5.73482,92.0657,0.49815,98.2986,1
1000000,quick,mta,5,6.22117,91.3515,0.241186,97.8139,1
1000000,quick,mta,5,5.63415,93.7734,0.235326,99.6429,1
1000000,quick,mta,5,5.47663,92.1476,0.241787,97.866,1
1000000,quick,mta,5,5.51942,90.267,0.272331,96.0588,1
1000000,quick,mta,5,5.7401,90.933,0.23745,96.9105,1
1000000,quick,mta,5,5.59424,91.5314,0.239202,97.3648,1
1000000,quick,mta,5,5.49353,90.2681,0.239283,96.0009,1
1000000,quick,mta,5,5.56179,93.5397,0.236498,99.338,1
1000000,quick,mta,5,5.72067,92.0134,0.235396,97.9695,1
1000000,quick,mta,5,5.4524,91.9489,0.234224,97.6355,1
1000000,quick,mta,5,5.59711,92.2057,0.249181,98.052,1
1000000,quick,mta,5,5.49011,91.832,0.240446,97.5625,1
1000000,quick,mta,5,5.43672,91.4094,0.235577,97.0817,1
1000000,quick,mta,5,5.81368,93.169,0.28286,99.2656,1
1000000,quick,mta,5,5.53488,90.1364,0.237631,95.9089,1
1000000,quick,mta,5,5.55203,92.6528,0.234695,98.4395,1
1000000,quick,mta,5,5.64001,90.8266,0.23757,96.7042,1
1000000,quick,mta,5,5.5477,91.2441,0.233343,97.0251,1
1000000,quick,mta,5,5.4533,90.8745,0.237399,96.5652,1
1000000,quick,mta,5,5.4003,92.4302,0.237941,98.0684,1
1000000,quick,mta,5,5.66767,93.7272,0.522705,99.9175,1
1000000,quick,mta,5,5.40347,91.2306,0.23714,96.8712,1
1000000,quick,mta,5,5.74408,93.0442,0.248029,99.0363,1
1000000,quick,mta,5,5.42659,91.8614,0.238311,97.5263,1
1000000,quick,mta,5,5.77321,91.7295,0.235848,97.7385,1
1000000,quick,mta,5,5.55952,89.2553,0.2372,95.052,1
1000000,quick,mta,5,6.07037,92.546,0.238692,98.8551,1
1000000,quick,mta,5,5.59951,92.4158,0.240636,98.2559,1
1000000,quick,mta,5,5.50322,96.9268,0.237861,102.668,1
1000000,quick,mta,5,5.64257,91.8968,0.244272,97.7836,1
1000000,quick,mta,5,5.5269,91.812,0.239544,97.5784,1
1000000,quick,mta,5,5.49005,89.0158,0.235797,94.7417,1
1000000,quick,mta,5,5.27969,94.0212,0.236549,99.5374,1
1000000,quick,mta,5,5.58605,93.3768,0.23742,99.2003,1
1000000,quick,mta,5,5.56197,91.9674,0.241247,97.7706,1
1000000,quick,mta,5,5.49439,90.6228,0.239815,96.357,1
1000000,quick,mta,5,5.63775,92.625,0.249361,98.5121,1
1000000,quick,mta,5,5.5352,89.5081,0.240265,95.2835,1
1000000,quick,mta,5,5.43891,91.1944,0.237551,96.8709,1
1000000,quick,mta,5,5.71185,94.0245,0.280107,100.016,1
1000000,quick,mta,5,5.44484,91.008,0.237732,96.6906,1
1000000,quick,mta,5,5.5042,91.28,0.240406,97.0246,1
1000000,quick,mta,5,5.484,96.1649,0.232322,101.881,1
1000000,quick,mta,5,5.42369,91.6852,0.234125,97.343,1
1000000,quick,mta,5,5.43493,91.3937,0.251886,97.0805,1
1000000,quick,mta,5,5.66072,91.9447,0.239655,97.8451,1
1000000,quick,mta,5,5.82296,95.7355,0.240927,101.799,1
1000000,quick,mta,5,5.39695,92.6534,0.275158,98.3255,1
1000000,quick,mta,5,5.63712,98.7152,0.255643,104.608,1
1000000,quick,mta,5,5.58186,91.6576,0.244574,97.4841,1
1000000,quick,mta,5,5.3928,91.5592,0.237421,97.1894,1
1000000,quick,mta,5,5.51374,100.938,0.234456,106.686,1
1000000,quick,mta,5,5.54387,91.5657,0.249954,97.3595,1
1000000,quick,mta,5,5.62023,93.4704,0.236319,99.327,1
1000000,quick,mta,5,5.51925,90.9859,0.234456,96.7396,1
1000000,quick,mta,5,5.65325,91.7436,0.236669,97.6336,1
1000000,quick,mta,5,5.63222,91.4578,0.237802,97.3278,1
1000000,quick,mta,5,5.55881,90.4712,0.244694,96.2747,1
1000000,quick,mta,5,5.58166,91.6301,0.235147,97.4469,1
1000000,quick,mta,5,5.55636,91.8179,0.239575,97.6139,1
1000000,quick,mta,5,5.63291,93.9365,0.257727,99.8271,1
1000000,quick,mta,5,6.26192,94.86,0.240257,101.362,1
1000000,quick,mta,5,5.56907,94.0107,0.235638,99.8154,1
1000000,quick,mta,5,5.64706,92.9543,0.234256,98.8357,1
1000000,quick,mta,5,5.68154,91.3791,0.238453,97.2991,1
1000000,quick,mta,5,5.39614,92.7139,0.249203,98.3593,1
1000000,quick,mta,5,5.35074,91.9464,0.23676,97.5339,1
1000000,quick,mta,5,5.36319,91.4155,0.237842,97.0166,1
1000000,quick,mta,5,5.56,91.0819,0.233845,96.8757,1
1000000,quick,mta,5,5.37949,91.6468,0.254512,97.2808,1
1000000,quick,mta,5,5.37279,91.7993,0.235939,97.408,1
1000000,quick,mta,5,5.61622,92.3435,0.238523,98.1982,1
1000000,quick,mta,5,5.57906,89.7094,0.243523,95.532,1
1000000,quick,mta,5,5.9028,91.4545,0.248401,97.6057,1
1000000,quick,mta,5,5.62056,90.9175,0.28158,96.8196,1
1000000,quick,mta,5,5.72712,91.9731,0.248671,97.9489,1
1000000,quick,mta,5,5.48338,92.2711,0.246517,98.001,1
1000000,quick,mta,5,5.59748,91.2554,0.240767,97.0936,1
1000000,quick,mta,5,5.91746,91.3729,0.243312,97.5337,1
1000000,quick,mta,6,6.30654,97.7518,0.243202,104.302,1
1000000,quick,mta,6,5.77168,97.9401,0.243774,103.956,1
1000000,quick,mta,6,5.62965,100.138,0.235408,106.003,1
1000000,quick,mta,6,5.61603,105.289,0.242631,111.148,1
1000000,quick,mta,6,5.5285,97.743,0.244675,103.516,1
1000000,quick,mta,6,5.39034,97.5774,0.238093,103.206,1
1000000,quick,mta,6,5.57321,97.6073,0.287501,103.468,1
1000000,quick,mta,6,5.45405,96.0319,0.238985,101.725,1
1000000,quick,mta,6,5.55938,96.8876,0.243493,102.69,1
1000000,quick,mta,6,5.53749,96.6567,0.242761,102.437,1
1000000,quick,mta,6,5.67475,96.2339,0.249324,102.158,1
1000000,quick,mta,6,5.65609,97.583,0.245797,103.485,1
1000000,quick,mta,6,5.34173,96.3434,0.250866,101.936,1
1000000,quick,mta,6,5.87988,95.8662,0.240407,101.987,1
1000000,quick,mta,6,5.56569,96.3272,0.248181,102.141,1
1000000,quick,mta,6,5.42354,96.6407,0.243833,102.308,1
1000000,quick,mta,6,5.29081,97.4172,0.248572,102.957,1
1000000,quick,mta,6,5.67444,96.5519,0.237462,102.464,1
1000000,quick,mta,6,5.61608,98.1998,0.236782,104.053,1
1000000,quick,mta,6,5.4648,98.6811,0.262047,104.408,1
1000000,quick,mta,6,6.35824,104.828,0.238304,111.425,1
1000000,quick,mta,6,5.6128,97.4382,0.247661,103.299,1
1000000,quick,mta,6,5.52729,98.5563,0.238925,104.323,1
1000000,quick,mta,6,5.62006,95.8989,0.245477,101.764,1
1000000,quick,mta,6,5.38954,97.2691,0.238003,102.897,1
1000000,quick,mta,6,5.66191,96.4611,0.241349,102.364,1
1000000,quick,mta,6,5.58293,97.6394,0.251638,103.474,1
1000000,quick,mta,6,5.6487,98.1785,0.240979,104.068,1
1000000,quick,mta,6,5.48784,99.3766,0.240208,105.105,1
1000000,quick,mta,6,5.6005,99.3983,0.242292,105.241,1
1000000,quick,mta,6,5.58937,98.0149,0.242372,103.847,1
1000000,quick,mta,6,5.62953,97.3942,0.238555,103.262,1
1000000,quick,mta,6,5.72305,98.1247,0.239226,104.087,1
1000000,quick,mta,6,5.4803,96.6419,0.245838,102.368,1
1000000,quick,mta,6,5.5094,97.7462,0.240168,103.496,1
1000000,quick,mta,6,5.31637,96.646,0.238735,102.201,1
1000000,quick,mta,6,5.62858,96.1417,0.240057,102.01,1
1000000,quick,mta,6,5.39594,97.4323,0.248753,103.077,1
1000000,quick,mta,6,5.55247,96.7274,0.237573,102.517,1
1000000,quick,mta,6,5.41491,96.368,0.235509,102.018,1
1000000,quick,mta,6,5.38686,96.9303,0.243023,102.56,1
1000000,quick,mta,6,5.63775,99.5254,0.240167,105.403,1
1000000,quick,mta,6,5.53017,98.8331,0.246068,104.609,1
1000000,quick,mta,6,5.38054,97.3026,0.239266,102.922,1
1000000,quick,mta,6,5.45812,96.926,0.243253,102.627,1
1000000,quick,mta,6,5.43553,96.1213,0.2356,101.792,1
1000000,quick,mta,6,5.66609,101.488,0.236782,107.391,1
1000000,quick,mta,6,5.55531,96.6403,0.245728,102.441,1
1000000,quick,mta,6,5.76528,96.2856,0.240779,102.292,1
1000000,quick,mta,6,5.28586,97.8228,0.227346,103.336,1
1000000,quick,mta,6,5.44011,98.3266,0.249154,104.016,1
1000000,quick,mta,6,5.5919,96.6298,0.242201,102.464,1
1000000,quick,mta,6,5.6091,97.4118,0.238165,103.259,1
1000000,quick,mta,6,5.61303,96.3094,0.238605,102.161,1
1000000,quick,mta,6,5.5725,96.8115,0.239828,102.624,1
1000000,quick,mta,6,5.62306,98.0085,0.238866,103.87,1
1000000,quick,mta,6,5.53183,101.896,0.258651,107.687,1
1000000,quick,mta,6,6.25138,99.9938,0.236622,106.482,1
1000000,quick,mta,6,5.71663,97.8672,0.362687,103.947,1
1000000,quick,mta,6,5.47769,97.5355,0.237223,103.25,1
1000000,quick,mta,6,5.53933,97.3119,0.244566,103.096,1
1000000,quick,mta,6,5.59605,97.8246,0.248614,103.669,1
1000000,quick,mta,6,5.39431,96.1602,0.239477,101.794,1
1000000,quick,mta,6,5.33286,96.2402,0.238546,101.812,1
1000000,quick,mta,6,5.70615,98.7236,0.239106,104.669,1
1000000,quick,mta,6,5.56323,99.1012,0.238997,104.903,1
1000000,quick,mta,6,5.948,98.3192,0.25203,104.519,1
1000000,quick,mta,6,5.71106,98.1006,0.24662,104.058,1
1000000,quick,mta,6,5.53265,98.5398,0.235841,104.308,1
1000000,quick,mta,6,5.45461,95.364,0.251458,101.07,1
1000000,quick,mta,6,5.42597,97.3755,0.239628,103.041,1
1000000,quick,mta,6,5.4217,94.9341,0.245067,100.601,1
1000000,quick,mta,6,5.81776,98.2629,0.252661,104.333,1
1000000,quick,mta,6,5.59723,94.9257,0.25208,100.775,1
1000000,quick,mta,6,5.82212,97.4303,0.236362,103.489,1
1000000,quick,mta,6,5.59297,96.9642,0.23544,102.793,1
1000000,quick,mta,6,5.62581,97.186,0.248714,103.061,1
1000000,quick,mta,6,5.41053,99.5987,0.240009,105.249,1
1000000,quick,mta,6,5.68774,98.078,0.240038,104.006,1
1000000,quick,mta,6,5.64853,99.4426,0.225112,105.316,1
1000000,quick,mta,6,5.35731,96.5555,0.236563,102.149,1
1000000,quick,mta,6,5.50946,96.7233,0.238546,102.471,1
1000000,quick,mta,6,5.56818,95.5409,0.242853,101.352,1
1000000,quick,mta,6,5.82681,98.1676,0.252281,104.247,1
1000000,quick,mta,6,5.57093,97.4834,0.244657,103.299,1
1000000,quick,mta,6,5.57004,98.2912,0.242112,104.103,1
1000000,quick,mta,6,5.50629,97.8193,0.235591,103.561,1
1000000,quick,mta,6,5.56899,98.34,0.239608,104.149,1
1000000,quick,mta,6,5.47843,97.4719,0.24593,103.196,1
1000000,quick,mta,6,5.67953,98.3771,0.236042,104.293,1
1000000,quick,mta,6,5.48112,97.5429,0.239098,103.263,1
1000000,quick,mta,6,5.60136,97.8078,0.242984,103.652,1
1000000,quick,mta,6,5.59879,96.9809,0.241962,102.822,1
1000000,quick,mta,6,5.71423,96.7562,0.240059,102.71,1
1000000,quick,mta,6,5.88837,98.3016,0.242183,104.432,1
1000000,quick,mta,6,5.66255,98.0938,0.238215,103.995,1
1000000,quick,mta,6,5.63145,97.9787,0.24062,103.851,1
1000000,quick,mta,6,5.61221,106.163,0.239287,112.014,1
1000000,quick,mta,6,5.40132,98.915,0.229269,104.546,1
1000000,quick,mta,6,5.29396,96.7566,0.242964,102.294,1
1000000,quick,mta,7,5.55854,91.0696,0.243285,96.8714,1
1000000,quick,mta,7,5.56761,91.6775,0.239338,97.4844,1
1000000,quick,mta,7,5.65592,95.0167,0.247041,100.92,1
1000000,quick,mta,7,5.71574,96.0054,0.24616,101.967,1
1000000,quick,mta,7,5.44332,94.7364,0.24601,100.426,1
1000000,quick,mta,7,5.51694,93.8387,0.242974,99.5986,1
1000000,quick,mta,7,5.44179,93.0572,0.244948,98.7439,1
1000000,quick,mta,7,5.5057,93.1554,0.244407,98.9056,1
1000000,quick,mta,7,5.55044,93.8463,0.245729,99.6425,1
1000000,quick,mta,7,5.55669,93.625,0.242684,99.4244,1
1000000,quick,mta,7,5.62958,93.3136,0.243586,99.1868,1
1000000,quick,mta,7,5.57594,94.2497,0.336743,100.162,1
1000000,quick,mta,7,5.65208,93.8482,0.242303,99.7426,1
1000000,quick,mta,7,5.48975,90.8383,0.243656,96.5717,1
1000000,quick,mta,7,6.07235,93.4752,0.247863,99.7954,1
1000000,quick,mta,7,6.32907,93.7523,0.24029,100.322,1
1000000,quick,mta,7,5.67841,93.6618,0.252271,99.5924,1
1000000,quick,mta,7,5.40144,93.5222,0.246331,99.17,1
1000000,quick,mta,7,5.78487,92.4017,0.24613,98.4327,1
1000000,quick,mta,7,5.64463,91.8888,0.245128,97.7786,1
1000000,quick,mta,7,5.55027,93.1917,0.253934,98.9959,1
1000000,quick,mta,7,5.41013,90.5316,0.244107,96.1859,1
1000000,quick,mta,7,5.56945,93.3842,0.246011,99.1997,1
1000000,quick,mta,7,5.42352,93.3616,0.243947,99.029,1
1000000,quick,mta,7,5.59779,93.1359,0.248846,98.9825,1
1000000,quick,mta,7,5.35842,94.5968,0.245189,100.2,1
1000000,quick,mta,7,5.99263,92.2255,0.242003,98.4601,1
1000000,quick,mta,7,5.54126,95.2132,0.25133,101.006,1
1000000,quick,mta,7,5.52568,93.3233,0.253574,99.1026,1
1000000,quick,mta,7,5.50867,92.4572,0.244257,98.2101,1
1000000,quick,mta,7,5.52763,93.5077,0.244899,99.2802,1
1000000,quick,mta,7,5.73656,93.4158,0.261298,99.4136,1
1000000,quick,mta,7,5.67207,95.7618,0.242595,101.676,1
1000000,quick,mta,7,5.43297,92.7734,0.243025,98.4493,1
1000000,quick,mta,7,5.42642,92.7587,0.240351,98.4255,1
1000000,quick,mta,7,5.64662,91.1478,0.25157,97.046,1
1000000,quick,mta,7,5.71157,93.5971,0.238478,99.5472,1
1000000,quick,mta,7,5.33561,95.9701,0.242414,101.548,1
1000000,quick,mta,7,5.69655,93.2084,0.246942,99.1519,1
1000000,quick,mta,7,5.72417,92.6503,0.242635,98.6171,1
1000000,quick,mta,7,5.66921,93.0317,0.246882,98.9478,1
1000000,quick,mta,7,5.63777,92.0478,0.241152,97.9267,1
1000000,quick,mta,7,5.55423,94.3416,0.243877,100.14,1
1000000,quick,mta,7,5.53271,92.421,0.242685,98.1964,1
1000000,quick,mta,7,6.08298,93.0998,0.260627,99.4434,1
1000000,quick,mta,7,5.67192,94.4706,0.245279,100.388,1
1000000,quick,mta,7,5.42713,92.9651,0.242555,98.6348,1
1000000,quick,mta,7,5.70061,94.127,0.254597,100.082,1
1000000,quick,mta,7,5.58713,91.6043,0.243967,97.4354,1
1000000,quick,mta,7,5.72734,93.5208,0.243797,99.4919,1
1000000,quick,mta,7,5.6235,91.9158,0.244518,97.7838,1
1000000,quick,mta,7,5.65781,92.8763,0.235241,98.7693,1
1000000,quick,mta,7,5.3806,92.2828,0.247314,97.9107,1
1000000,quick,mta,7,5.67262,92.9329,0.250128,98.8556,1
1000000,quick,mta,7,5.8124,94.2939,0.247523,100.354,1
1000000,quick,mta,7,5.60862,91.2102,0.242835,97.0617,1
1000000,quick,mta,7,5.57622,92.0175,0.243005,97.8367,1
1000000,quick,mta,7,5.8476,95.9834,0.243296,102.074,1
1000000,quick,mta,7,5.45229,93.0168,0.243396,98.7125,1
1000000,quick,mta,7,5.68759,94.3717,0.256019,100.315,1
1000000,quick,mta,7,5.52196,94.363,0.243387,100.128,1
1000000,quick,mta,7,5.6656,94.2805,0.260507,100.207,1
1000000,quick,mta,7,5.38763,93.6594,0.243196,99.2902,1
1000000,quick,mta,7,5.4868,92.9404,0.23437,98.6616,1
1000000,quick,mta,7,5.6343,96.3864,0.242926,102.264,1
1000000,quick,mta,7,5.61544,92.5344,0.246432,98.3963,1
1000000,quick,mta,7,5.42765,92.7174,0.247193,98.3923,1
1000000,quick,mta,7,5.53042,93.0852,0.243326,98.8589,1
1000000,quick,mta,7,5.5972,93.6383,0.253375,99.4888,1
1000000,quick,mta,7,5.72623,92.1508,0.24001,98.117,1
1000000,quick,mta,7,5.88083,91.29,0.252593,97.4234,1
1000000,quick,mta,7,5.44509,91.7566,0.251522,97.4532,1
1000000,quick,mta,7,5.64966,92.2312,0.255308,98.1362,1
